game_id,min_players,max_players,avg_time,year,avg_rating,geek_rating,age,weight,Category_average,Mechanic_average
333,2,5,30.0,1972,5.52896,5.4903,8,1.2089,0.10832805859480965,0.020844972067039107
334,2,4,60.0,1985,5.35913,5.44306,8,1.5538,0.04376525906501492,0.05185055865921788
337,2,5,15.0,1998,6.62632,6.20684,6,1.2297,0.10832805859480965,0.026187150837988827
338,3,4,45.0,1998,6.74585,5.94862,10,1.873,0.10832805859480965,0.026187150837988827
339,1,8,30.0,1998,6.05898,5.8333,8,1.4398,0.05687675196672393,0.06449022346368716
340,3,7,60.0,1999,6.61452,6.27251,10,1.5375,0.06560267655303373,0.025052374301675975
348,2,4,120.0,1999,6.74675,6.09954,10,3.0133,0.022402568044126953,0.016340782122905028
352,2,6,45.0,1990,6.13038,5.65997,9,1.4576,0.10832805859480965,0.003910614525139665
353,3,5,30.0,1997,5.43741,5.47761,10,1.66,0.0459354372004702,0.08051675977653631
354,3,8,60.0,1993,7.03308,6.51264,10,1.9385,0.10832805859480965,0.04221368715083799
357,3,6,30.0,1998,6.34056,5.93695,8,1.14,0.01957681526358622,0.04340083798882682
359,3,5,30.0,1998,6.04009,5.65936,7,1.3019,0.04816589806191036,0.08051675977653631
361,2,6,45.0,1973,6.6369,6.32793,8,1.9377,0.016457184193869247,0.0403282122905028
363,2,6,30.0,1998,5.89353,5.62625,10,1.4394,0.10832805859480965,0.035020949720670394
364,2,5,40.0,1980,6.48048,5.8462,9,1.9494,0.04376525906501492,0.02195065176908752
368,3,5,30.0,1999,6.18035,5.78135,8,1.3433,0.10832805859480965,0.03405493482309125
371,2,4,40.0,1999,6.70431,5.92765,8,1.7067,0.057193236278144495,0.0479050279329609
372,2,2,20.0,1999,7.31016,6.98172,8,1.7389,0.10832805859480965,0.06449022346368716
376,2,2,45.0,1999,5.91623,5.64055,12,2.3636,0.10832805859480965,0.007506983240223464
379,2,6,60.0,1990,6.19312,5.7101,8,1.6757,0.0585948096572927,0.031145251396648043
380,2,4,20.0,1986,6.38045,5.96224,8,1.6847,0.015236458992675648,0.0057262569832402235
382,2,7,30.0,1984,6.44275,6.14532,8,1.4864,0.014287006058413963,0.01026536312849162
384,2,8,75.0,1998,7.23341,6.17615,10,1.9681,0.012689513819814932,0.05481843575418995
386,2,4,15.0,1978,5.50453,5.46885,8,1.4783,0.009268469120173616,0.01026536312849162
392,2,7,15.0,1999,6.35022,5.84734,10,1.3727,0.05295837477770745,0.017039106145251396
394,2,2,40.0,1998,6.64558,6.45183,10,2.0564,0.018536938240347228,0.031773743016759774
397,2,8,90.0,1999,5.88933,5.58843,10,2.383,0.029900232088495043,0.027548882681564246
398,2,5,30.0,1994,6.63582,6.25007,7,1.2952,0.06560267655303373,0.04224860335195531
403,2,2,15.0,1999,6.17436,5.86916,8,1.05,0.014950116044247522,0.015467877094972066
404,3,5,20.0,1994,5.85091,5.6343,7,1.1,0.015402236489134039,0.017737430167597764
420,3,6,240.0,1977,6.57346,5.99963,10,2.2695,0.020616692286825212,0.01026536312849162
421,2,7,360.0,1986,7.88008,7.2979,14,4.1589,0.020616692286825212,0.008825069832402235
422,3,7,360.0,1990,7.03499,5.97944,16,3.9896,0.026313409892395334,0.013105214152700185
423,3,6,300.0,1995,7.5327,6.45051,14,4.25,0.026313409892395334,0.01679469273743017
424,2,6,360.0,1992,7.4433,6.24774,14,4.184,0.026313409892395334,0.013105214152700185
427,2,6,60.0,1980,5.95936,5.66086,18,1.5596,0.07604665882991228,0.047171787709497204
431,2,6,45.0,1992,6.43249,5.85927,10,1.7174,0.03633541308737981,0.04230446927374301
432,2,10,45.0,1994,6.90308,6.77473,8,1.2162,0.10832805859480965,0.024720670391061454
433,2,6,90.0,1987,6.64272,6.02772,12,2.2252,0.04376525906501492,0.027676908752327745
436,3,6,45.0,1997,6.25387,5.76006,10,1.5775,0.059182566235645176,0.009497206703910613
437,2,4,30.0,1991,6.28167,5.96626,10,1.7892,0.021091418753956055,0.022032122905027932
438,3,6,45.0,1983,6.50746,6.37655,10,1.9561,0.013473189257618229,0.009148044692737431
441,2,5,60.0,1998,6.38167,5.78857,14,1.8986,0.04376525906501492,0.0736731843575419
442,2,4,90.0,1979,6.81833,6.28683,8,1.9626,0.007595623474093498,0.04539106145251397
443,2,5,60.0,1985,6.73376,6.20677,10,2.3276,0.01709015281671037,0.005237430167597765
444,2,8,30.0,1989,6.4238,5.96702,8,1.1429,0.011664707478072158,0.03235567970204842
458,3,8,60.0,1991,6.25685,5.68528,10,1.4694,0.0408716882177412,0.0057262569832402235
463,2,2,20.0,1993,7.50005,7.34193,13,3.1987,0.05242336558459173,0.022220670391061452
464,2,4,30.0,1992,6.86672,5.9833,10,1.9385,0.01715043554269524,0.01962290502793296
466,3,5,90.0,1988,6.59217,6.2192,10,2.1574,0.01324712903517497,0.013105214152700188
472,1,4,60.0,1985,6.70401,6.22816,10,1.9352,0.03619977695391386,0.026210428305400366
475,3,5,100.0,2000,7.29425,6.97345,12,2.9934,0.017858757573017452,0.03457867783985102
478,2,8,60.0,2000,7.08987,6.98773,10,2.054,0.0435693402055641,0.01809656823623304
481,2,4,60.0,2000,6.82116,6.4192,12,2.584,0.018808210507279138,0.04761173184357542
484,2,8,60.0,1999,5.78572,5.57267,8,2.2642,0.022621092925822105,0.01660614525139665
485,2,5,30.0,1992,5.74756,5.59099,6,1.1429,0.04816589806191036,0.0057262569832402235
491,3,5,60.0,2000,7.30727,6.74033,12,2.4493,0.018943846640745096,0.03536312849162011
492,3,5,90.0,2000,6.91566,6.456,10,2.4683,0.027579347138077585,0.028887337057728123
494,2,6,30.0,1989,6.62543,6.3388,12,1.3626,0.013834885613527444,0.02756052141527002
497,3,5,30.0,2000,5.90768,5.61408,10,1.3286,0.10832805859480965,0.06449022346368716
503,2,5,45.0,1998,7.06323,6.892,10,2.2104,0.014317147421406393,0.004748603351955307
508,2,6,60.0,1983,7.123,6.04903,13,2.2632,0.010248063417427736,0.018563780260707638
509,2,2,60.0,2000,5.70803,5.56849,10,1.6111,0.10832805859480965,0.061068435754189944
511,1,6,180.0,1991,7.1068,6.16748,12,3.25,0.016909304638755764,0.02393854748603352
520,2,4,210.0,1999,6.52215,6.06516,12,2.8506,0.01193597974500407,0.03688896648044693
526,2,2,30.0,1987,6.44467,6.2182,7,2.1922,0.018536938240347228,0.006680633147113594
527,2,2,60.0,1996,7.1085,6.55447,9,2.7678,0.018536938240347228,0.014420391061452514
528,2,2,60.0,1999,7.30565,6.78276,9,2.7209,0.018536938240347228,0.023021415270018622
531,3,5,60.0,2000,6.71582,6.11947,10,2.6298,0.0220936190734545,0.014909217877094974
533,2,6,30.0,2000,5.57326,5.5267,7,1.2266,0.05621364198089037,0.013949022346368713
534,3,6,45.0,1999,6.4252,5.74688,10,1.98,0.01632154806040329,0.029067737430167596
539,2,6,90.0,1979,6.2665,5.75668,10,2.1892,0.009449317298128222,0.0072276536312849155
542,4,10,30.0,2000,5.52901,5.50082,10,1.2804,0.06528619224161317,0.00558659217877095
545,2,12,60.0,1994,6.69154,5.90823,10,1.2553,0.022244325888416676,0.004958100558659218
548,2,6,120.0,1988,6.4273,5.79103,10,2.6849,0.01369020707116376,0.0003142458100558659
550,3,4,60.0,1988,6.33672,5.89541,12,1.5435,0.025517677909395065,0.00521415270018622
551,2,2,45.0,1999,7.164,6.63613,10,2.1014,0.009313681164662267,0.04607192737430168
552,3,5,120.0,1999,7.42145,6.49048,14,3.0968,0.009223257075684962,0.013547486033519553
553,2,5,60.0,1999,5.72181,5.59874,13,1.4179,0.10832805859480965,0.0318901303538175
554,2,5,120.0,2000,7.04907,6.69335,12,3.2771,0.014151369924948008,0.02425512104283054
555,2,5,100.0,2000,7.53861,7.32873,12,3.2502,0.01501039877023239,0.016945996275605214
559,2,6,30.0,1997,6.37663,6.18068,8,1.6926,0.008861560719775749,0.020810055865921787
568,2,10,45.0,1983,6.19934,5.85246,8,1.4718,0.10832805859480965,0.04221368715083799
586,2,3,60.0,1983,7.86079,6.86822,12,3.3935,0.036033999457455466,0.026298882681564252
589,2,4,60.0,1983,6.87909,6.18505,10,1.9822,0.04765349489103897,0.02011173184357542
594,3,7,45.0,1971,6.90863,6.42083,10,2.4683,0.06587394881996564,0.023417132216014897
607,3,6,60.0,1996,5.91335,5.61277,10,2.1839,0.06673297766525002,0.0474336592178771
619,2,4,30.0,1995,6.73862,6.34961,10,1.8745,0.10832805859480965,0.003910614525139665
620,2,2,120.0,1993,7.30469,6.28754,12,2.7214,0.009615094794586611,0.02887181874612043
621,4,99,35.0,1996,6.52145,5.75712,10,1.5435,0.013834885613527444,0.018156424581005588
624,2,4,15.0,1997,6.67875,6.40678,8,1.8947,0.010353558187901256,0.010090782122905028
626,2,6,180.0,1980,6.67136,5.94933,12,3.3176,0.013789673569038792,0.030889199255121045
631,2,4,70.0,1990,7.15239,6.16687,10,1.7723,0.04117310184766555,0.05104748603351955
632,3,6,30.0,1999,6.47556,6.08475,8,1.1506,0.0459354372004702,0.009043296089385474
633,3,8,60.0,1997,5.54048,5.48753,10,1.4938,0.04919070440365313,0.035020949720670394
634,2,6,30.0,2000,6.48514,6.15782,8,1.715,0.018536938240347228,0.013361266294227188
635,3,6,20.0,1995,6.40606,6.01109,8,1.181,0.049160563040660694,0.07709497206703911
638,2,2,30.0,2000,6.49644,6.17076,12,2.0405,0.0468095367272508,0.03631284916201117
651,2,5,20.0,1998,6.44013,5.79759,8,1.275,0.10832805859480965,0.024685754189944134
655,2,5,30.0,2000,6.09812,5.81046,14,1.9074,0.06673297766525002,0.05418994413407821
670,1,2,120.0,1976,6.50445,5.91607,12,3.1159,0.020194713204931127,0.014214773432650528
677,3,8,20.0,1998,4.36356,5.12417,12,1.2195,0.022244325888416676,0.00558659217877095
681,2,2,20.0,1991,6.86801,6.55279,8,1.963,0.018536938240347228,0.003654562383612664
684,2,6,30.0,2000,5.52012,5.48779,8,1.4545,0.05452572565331404,0.027793296089385473
691,3,5,60.0,1993,6.67397,6.14612,10,2.786,0.03359254905506827,0.036568901303538175
692,2,7,150.0,2000,6.69759,6.0238,12,2.66,0.041821141152002896,0.03060055865921788
696,3,6,45.0,2000,6.29627,5.77716,10,1.3191,0.06528619224161317,0.003328677839851024
697,3,4,90.0,1973,6.24305,5.71148,10,1.913,0.010881032040268862,0.008891992551210428
699,2,5,90.0,1989,7.12121,6.80424,10,2.1589,0.032426078307261054,0.02110490378646803
700,2,2,60.0,1992,6.25681,5.87989,9,1.8721,0.03429333574464237,0.01881983240223464
701,2,2,240.0,1981,7.08424,6.37857,12,2.642,0.006383940681797632,0.03249534450651769
704,2,6,45.0,1992,5.82724,5.58389,7,1.2206,0.007007866895741025,0.03994413407821229
712,2,2,180.0,1994,7.54047,7.0393,12,2.9812,0.029206980739669045,0.04222532588454376
713,2,6,60.0,1965,6.20716,5.91484,10,1.444,0.03153992223528348,0.03412476722532589
714,2,6,240.0,1983,6.36015,6.05273,9,2.179,0.03644090785785333,0.031197625698324023
715,2,6,180.0,1973,6.64572,6.19725,12,2.2375,0.01214696928595111,0.012681564245810056
718,2,5,90.0,2000,6.24241,5.71268,12,2.3934,0.0675920065105344,0.004958100558659218
730,2,2,240.0,1992,7.65817,6.35283,12,3.3962,0.01193597974500407,0.024930167597765365
748,2,2,10.0,1980,6.50976,5.75769,8,2.1481,0.018536938240347228,0.016945996275605214
759,1,2,1800.0,1989,7.2216,6.03091,10,3.3178,0.01193597974500407,0.0006284916201117318
760,2,2,30.0,2000,7.41584,7.22747,12,1.9072,0.04979353166350182,0.06449022346368716
761,3,7,60.0,2000,5.54465,5.50135,10,1.3061,0.033754020642527735,0.00911312849162011
764,2,12,45.0,1996,4.99423,5.23927,10,1.2597,0.013834885613527444,0.0057262569832402235
766,2,6,60.0,1967,6.31602,5.71092,10,2.0676,0.009373963890647135,0.01026536312849162
770,2,8,20.0,1992,6.30077,6.12414,10,1.381,0.042288332278385625,0.044878957169459964
782,3,6,120.0,1966,6.69641,5.90699,8,2.0842,0.012689513819814932,0.029632216014897583
788,1,6,120.0,1985,7.04261,6.0417,12,2.443,0.028604153479820357,0.014891759776536314
789,2,4,45.0,1963,6.45697,5.81819,10,2.3889,0.018536938240347228,0.01962290502793296
793,2,6,20.0,1994,6.0479,5.64519,12,1.3214,0.029116556650691745,0.02833449720670391
798,2,2,20.0,1980,7.009,6.11952,10,1.7522,0.00786689574102541,0.01361731843575419
804,2,4,45.0,1986,6.61899,5.87104,10,1.3671,0.024685776290803874,0.03789571694599628
805,2,5,90.0,2000,6.62257,6.06788,12,1.9934,0.01270458450131115,0.01646298882681564
811,2,4,60.0,1977,6.35799,6.2034,8,1.758,0.04301172499020405,0.02454608938547486
814,2,5,30.0,1998,6.0331,5.7562,6,1.14,0.05542996654308707,0.01854050279329609
815,1,6,30.0,2000,6.20406,6.00088,11,1.8425,0.02622298580341803,0.03243715083798883
822,2,5,45.0,2000,7.4195,7.31295,7,1.9191,0.019591885945082436,0.02271880819366853
823,2,5,90.0,2000,6.74909,6.59735,12,2.5706,0.030834614341260513,0.05223463687150838
826,2,5,45.0,2000,6.68774,6.48114,8,1.6067,0.007821683696536758,0.037430167597765365
827,2,5,45.0,2000,6.49651,6.00871,10,2.5578,0.017632697350574194,0.02168296089385475
831,3,6,90.0,1999,6.47275,5.81906,10,1.7625,0.022244325888416672,0.005889199255121043
833,2,2,360.0,1998,7.74515,6.58305,12,3.6786,0.009313681164662267,0.02636173184357542
834,2,8,30.0,1996,6.47797,5.82612,12,1.4603,0.03515236458992675,0.013128491620111732
840,2,4,60.0,2000,6.06864,5.6452,10,1.6818,0.04100732435120716,0.05583100558659218
847,2,6,90.0,1967,6.04426,5.7242,10,2.2478,0.02001386502697652,0.01962290502793296
854,3,4,45.0,2000,6.5164,5.83745,12,2.5714,0.017858757573017452,0.026233705772811918
855,2,4,120.0,2000,7.01861,6.55171,12,3.3967,0.020887964553757122,0.029655493482309125
859,2,6,120.0,1982,6.18938,5.89347,12,2.4909,0.03840763179310969,0.08051675977653631
864,2,4,60.0,2000,6.1261,5.72216,10,2.3605,0.026516864092594267,0.0057262569832402235
869,2,8,15.0,2000,6.0728,5.65286,8,1.413,0.025996925580974772,0.03931564245810056
870,3,5,180.0,2000,6.62251,5.78979,12,2.9759,0.017632697350574194,0.01405377094972067
872,2,6,30.0,2000,6.37775,5.76269,10,1.9615,0.018536938240347228,0.02786312849162011
875,1,4,240.0,1999,7.74568,7.02454,14,4.1813,0.01938692467673388,0.015125698324022347
878,2,4,45.0,2001,6.85206,6.47119,8,1.8438,0.05705760014467854,0.06449022346368716
883,2,5,45.0,2000,6.54161,6.07558,10,1.6094,0.05687675196672393,0.0410963687150838
884,3,5,120.0,2000,6.14584,5.71181,12,2.6203,0.005787141694547427,0.022241620111731843
891,4,16,60.0,1998,5.68154,5.58242,13,1.4331,0.010828284655032102,0.005889199255121043
902,3,4,60.0,2000,6.90065,6.46431,12,2.3171,0.04100732435120716,0.03354748603351955
903,2,4,30.0,2000,6.80867,6.27328,7,1.0755,0.01193597974500407,0.01473463687150838
904,2,5,60.0,2000,7.06002,6.70835,10,2.1122,0.010760466588299123,0.023440409683426446
908,2,2,30.0,1973,6.13929,5.89895,8,1.4932,0.0228772945112578,0.01962290502793296
915,3,6,90.0,1995,6.54543,6.35366,8,2.2043,0.01428700605841396,0.03819832402234637
923,2,6,20.0,1963,6.18243,5.72466,8,1.2772,0.04117310184766555,0.08051675977653631
925,8,24,60.0,1986,6.55073,6.24883,8,1.3925,0.01722578895017633,0.007590782122905028
929,4,8,60.0,1995,6.5541,6.31901,8,1.3002,0.06673297766525002,0.02849162011173184
932,2,6,45.0,1996,6.76776,6.09096,8,1.7478,0.010037073876480694,0.03568435754189944
935,2,6,240.0,1994,6.93274,5.84901,10,2.6471,0.020616692286825212,0.00824022346368715
936,2,4,180.0,1987,6.91878,6.10194,12,2.5955,0.021918799168098378,0.017283519553072627
938,2,6,60.0,1981,5.73515,5.62306,6,1.2604,0.034877862891245656,0.010858938547486034
939,2,4,120.0,2000,7.55211,6.69447,12,2.4923,0.023329414956144316,0.033123836126629426
941,2,4,30.0,2000,6.0589,5.73405,8,1.4706,0.012071615878470023,0.0057262569832402235
943,2,4,10.0,1988,6.18621,5.91871,8,1.1919,0.06085541188172529,0.009217877094972068
949,2,4,30.0,1962,6.59433,6.14386,12,2.3708,0.018536938240347228,0.007262569832402234
963,2,4,60.0,1993,6.14902,5.79792,8,1.8091,0.018536938240347228,0.03362430167597765
980,1,2,60.0,2000,5.97214,5.70287,12,1.7672,0.039213913253157304,0.048463687150837986
986,2,2,60.0,2000,6.67777,6.34282,12,2.3977,0.048949573499713656,0.06449022346368716
987,2,7,240.0,1974,6.50945,6.09402,12,3.0693,0.014287006058413959,0.021983240223463686
1017,2,5,60.0,1997,6.67139,5.96624,12,3.0455,0.020887964553757122,0.02786312849162011
1032,1,2,20.0,1981,7.03871,6.27694,12,2.3476,0.00994664978750339,0.022520949720670393
1035,2,2,60.0,1977,7.49051,6.78437,14,4.0421,0.01193597974500407,0.02840782122905028
1036,3,6,45.0,1992,6.703,5.91274,10,2.0,0.04376525906501492,0.035
1037,2,6,45.0,1998,7.25112,6.02095,10,3.0169,0.03585961014299923,0.04788175046554935
1038,1,4,30.0,1991,6.33804,5.94188,8,2.2222,0.014648702414323176,0.01854050279329609
1041,3,4,90.0,2001,7.17841,6.7482,10,2.6843,0.017677909395062842,0.01685754189944134
1042,3,6,45.0,2001,6.45016,6.1357,12,1.6906,0.05377972691925129,0.04536778398510243
1044,2,7,90.0,1982,7.11659,6.12564,12,3.2773,0.022817011785272928,0.017981843575418995
1070,2,8,15.0,1985,6.16324,5.70132,8,1.0952,0.03122645206016216,0.022381284916201116
1099,2,2,30.0,1970,5.50061,5.48962,7,1.15,0.008258733459927057,0.011452513966480447
1107,2,5,30.0,1997,6.79606,6.27602,10,1.9213,0.06560267655303373,0.04221368715083799
1111,4,10,20.0,1989,6.28473,6.12679,12,1.2236,0.013684178798565273,0.008798882681564245
1117,3,5,45.0,1985,6.59885,6.25221,10,1.6166,0.04376525906501492,0.02766527001862198
1125,2,4,30.0,2001,6.61103,5.81017,10,2.0,0.04376525906501492,0.044878957169459964
1126,2,6,60.0,1991,5.45605,5.47166,10,1.4167,0.04559634686680532,0.023603351955307262
1143,2,6,180.0,1985,6.62558,5.79146,10,3.2545,0.019350755041142958,0.022486033519553073
1144,2,6,120.0,1986,5.87058,5.58945,10,1.8596,0.03383669409530699,0.027967877094972067
1149,2,6,60.0,1993,6.25161,5.69274,10,2.3137,0.032426078307261054,0.029137569832402236
1150,2,2,60.0,1997,5.66348,5.53856,10,1.7703,0.020752328420291163,0.03833798882681564
1155,2,4,60.0,2001,6.82565,6.16055,10,2.638,0.019260330952165658,0.030481843575418995
1157,3,7,30.0,2000,5.85327,5.62868,10,1.4946,0.01577900352653947,0.031773743016759774
1159,3,5,120.0,2001,6.87096,6.52022,12,2.343,0.017632697350574194,0.033615572625698316
1163,2,4,30.0,1997,5.98346,5.61475,10,1.0789,0.02308828405220484,0.03931564245810056
1188,2,4,45.0,1987,5.95647,5.59474,10,1.3667,0.08323537390360791,0.038163407821229046
1194,2,6,120.0,1971,6.90152,6.07505,12,2.0551,0.007595623474093498,0.02306797020484171
1197,2,3,10.0,1995,5.93729,5.71324,7,1.0702,0.03673478614702957,0.004958100558659218
1198,1,20,30.0,1988,6.48613,6.30613,6,1.6873,0.04415709678391657,0.0267108938547486
1203,3,7,45.0,2001,6.23727,5.71221,10,1.6957,0.0599059589474636,0.0057262569832402235
1206,2,6,45.0,1969,6.4837,5.82235,10,1.9697,0.07604665882991228,0.048463687150837986
1209,4,7,300.0,1985,6.72033,5.882,12,3.8515,0.010236006872230762,0.025768156424581006
1212,2,6,30.0,1992,6.54797,5.84707,10,1.4844,0.03153992223528348,0.042574487895716946
1213,2,6,30.0,1983,6.58176,5.91627,10,1.6024,0.03153992223528348,0.047171787709497204
1218,2,4,15.0,1995,5.69662,5.54703,5,1.2121,0.020910570576001448,0.014420391061452514
1219,2,4,20.0,1986,6.39396,6.22262,8,1.3752,0.00874099526780601,0.017220670391061454
1231,2,8,45.0,1987,6.83044,6.45469,7,1.2989,0.017090152816710374,0.011277932960893855
1233,1,5,30.0,1964,6.08157,5.6963,8,1.6753,0.010850890677276426,0.0057262569832402235
1234,2,6,30.0,1993,6.42289,6.2379,8,1.3833,0.04057780992856497,0.022765363128491617
1245,2,4,20.0,2001,5.83142,5.6262,7,1.3537,0.011303011122162945,0.02786312849162011
1253,2,6,45.0,2001,5.99172,5.63856,8,1.1379,0.05619857129939416,0.0057262569832402235
1254,2,8,60.0,1993,5.93791,5.6003,12,1.5882,0.022832082466769148,0.01473463687150838
1258,2,6,45.0,1982,5.10111,5.0815,8,1.3016,0.10832805859480965,0.048463687150837986
1261,3,4,60.0,2001,7.05639,6.53985,10,2.7955,0.019712451397052175,0.02786312849162011
1262,2,3,240.0,2001,6.65528,6.07974,12,2.8783,0.01193597974500407,0.02462756052141527
1263,2,6,30.0,2000,5.61323,5.53486,8,1.354,0.049936703137715886,0.04132332402234637
1265,2,2,45.0,2001,6.61784,6.01186,10,1.531,0.057193236278144495,0.06449022346368716
1269,2,6,20.0,1967,5.431,5.38287,8,1.2262,0.10832805859480965,0.08051675977653631
1270,2,2,60.0,1995,6.67187,6.16197,9,3.1449,0.038000723392711815,0.04575768156424581
1275,2,6,90.0,1975,5.98058,5.73936,10,1.8167,0.012568948367845195,0.00765828677839851
1293,1,8,10.0,1972,6.20177,6.02012,8,1.5032,0.015974922385990294,0.0279562383612663
1295,2,2,30.0,1977,6.63845,6.19323,8,2.0975,0.018536938240347228,0.009217877094972068
1297,2,4,90.0,1998,5.55508,5.48403,12,1.5521,0.016185911926937337,0.01026536312849162
1298,2,8,90.0,1997,4.94926,5.14697,8,1.7692,0.022003194984477198,0.01958100558659218
1299,2,6,90.0,1996,5.52642,5.47891,15,1.8088,0.013563613346595534,0.01026536312849162
1301,2,2,45.0,1996,7.44805,6.66579,10,2.9275,0.04708080899418271,0.02171787709497207
1302,2,7,20.0,1975,5.96652,5.65984,7,1.2264,0.029116556650691745,0.03400837988826816
1309,2,4,60.0,2001,6.2304,5.71872,10,2.3276,0.050953974138710556,0.029492551210428306
1315,2,5,60.0,2001,5.98703,5.72844,10,1.7481,0.024324079934894657,0.048463687150837986
1323,2,2,240.0,1981,6.82581,5.8939,12,2.2759,0.025318744913644997,0.009497206703910615
1324,2,5,45.0,2001,5.71797,5.56994,10,1.3214,0.10832805859480965,0.08051675977653631
1333,2,6,20.0,2000,5.3248,5.43916,7,1.1778,0.055249118365132466,0.04549581005586592
1334,2,4,90.0,2001,6.52016,6.07439,10,2.4507,0.018627362329324534,0.03233240223463687
1338,2,6,90.0,2001,6.85984,5.89704,12,2.8868,0.008861560719775749,0.019902234636871508
1339,1,8,30.0,1975,5.96352,5.75157,8,1.566,0.03644090785785333,0.038175046554934824
1345,2,5,120.0,2001,7.08824,6.75091,12,3.0862,0.010308346143412604,0.02587789305666401
1350,3,6,60.0,2001,6.45794,5.80982,12,2.6,0.05814268921240619,0.03447392923649907
1353,4,18,90.0,1999,7.29791,6.88207,12,1.2136,0.020300207975404647,0.007873603351955307
1372,2,8,20.0,1993,7.03717,5.89858,12,2.127,0.029622931548964643,0.007960893854748604
1376,3,6,30.0,2001,6.1808,5.79056,8,1.6614,0.055203906320643814,0.035020949720670394
1379,1,2,45.0,2000,6.47899,5.76083,10,1.9091,0.06343249841757843,0.01962290502793296
1381,2,6,45.0,1999,5.81358,5.51309,7,1.9403,0.03683274557675498,0.029364525139664803
1382,2,6,60.0,2001,6.979,6.63346,10,1.6068,0.012689513819814932,0.007611731843575419
1403,3,5,30.0,1997,6.79584,6.42868,10,1.5259,0.10832805859480965,0.03405493482309125
1410,2,4,45.0,1965,3.78924,4.28811,4,1.0512,0.011664707478072158,0.01026536312849162
1412,2,5,20.0,2000,6.19689,5.68543,8,1.1,0.10832805859480965,0.048463687150837986
1417,3,10,45.0,1993,5.45202,5.46466,10,1.82,0.0459354372004702,0.027793296089385473
1419,2,2,10.0,1993,6.34658,5.90603,8,1.9907,0.018536938240347228,0.04486731843575419
1420,2,4,20.0,1991,5.68516,5.56545,8,1.1319,0.03644090785785333,0.04508845437616388
1423,2,2,300.0,1981,7.17016,6.10141,12,2.9339,0.01193597974500407,0.03135474860335196
1425,1,1,180.0,1987,7.15886,6.03059,12,2.9889,0.01193597974500407,0.01431564245810056
1426,2,2,30.0,2001,5.04864,5.30364,10,1.5974,0.02920698073966905,0.02880586592178771
1430,2,4,360.0,1976,7.10336,5.94161,12,2.9861,0.0215661452210869,0.030889199255121045
1431,2,2,120.0,1976,6.48526,5.87712,12,1.9692,0.012184645989691654,0.04671787709497207
1442,2,2,300.0,1977,7.19726,6.24325,12,2.3758,0.012184645989691654,0.04427374301675977
1445,2,6,60.0,2000,6.3395,5.76451,7,1.7097,0.10832805859480965,0.048463687150837986
1448,2,5,90.0,1993,6.40162,5.74674,10,2.0345,0.0585948096572927,0.048463687150837986
1452,2,6,60.0,1982,6.64948,5.85067,10,2.1077,0.10832805859480965,0.048463687150837986
1459,2,6,10.0,1994,6.42026,5.90413,10,1.25,0.029116556650691745,0.04340083798882682
1463,2,4,30.0,2001,6.05384,5.65613,10,1.9344,0.10832805859480965,0.029748603351955307
1465,3,6,45.0,1984,6.9135,6.66188,10,1.7342,0.10832805859480965,0.0297951582867784
1472,1,7,30.0,1996,5.97198,5.73131,8,1.2566,0.10832805859480965,0.06449022346368716
1484,2,4,30.0,1991,6.7464,6.09882,10,1.9127,0.01835609006239262,0.007425512104283054
1489,2,8,60.0,1999,5.9059,5.62399,12,1.4884,0.018506796877354795,0.057984171322160154
1491,2,9,150.0,1991,6.81705,6.09469,12,3.1197,0.03531060674563703,0.021578212290502795
1496,1,6,240.0,1985,6.58526,5.78681,16,3.7887,0.0215661452210869,0.030889199255121045
1499,2,7,6000.0,1985,7.58313,6.39763,12,4.6222,0.01193597974500407,0.0183659217877095
1501,3,6,60.0,1970,5.64077,5.53092,10,1.4521,0.01849172619585858,0.015921787709497207
1502,2,4,60.0,1974,5.47798,5.42462,8,1.4292,0.04376525906501492,0.015223463687150838
1506,1,5,420.0,1976,6.4811,5.77315,12,3.2987,0.022587937426530428,0.014464036312849163
1511,1,4,30.0,1972,4.73564,5.16687,10,1.7879,0.025228320824667694,0.024511173184357544
1513,1,6,300.0,1990,7.53446,6.92495,14,4.3265,0.016208517949181662,0.040530726256983236
1515,2,4,90.0,1982,5.70419,5.60765,8,1.695,0.005425445338638213,0.05418994413407821
1535,2,6,120.0,1962,6.64668,5.77956,10,1.6727,0.007595623474093498,0.019762569832402235
1536,3,8,45.0,1998,5.96601,5.72438,12,1.2905,0.05583687494348494,0.056057960893854744
1540,2,20,90.0,1985,7.03831,6.51357,12,3.4055,0.026471652048105615,0.028980446927374302
1544,2,6,45.0,1993,6.82502,6.35279,10,1.4752,0.017723121439551497,0.005412011173184357
1545,1,2,30.0,2001,6.56556,5.85395,8,1.4848,0.018536938240347228,0.03362430167597765
1549,3,4,30.0,1962,6.09676,5.71798,10,1.5263,0.012810079271784671,0.01473463687150838
1552,2,6,120.0,1994,6.38278,5.88412,12,2.8788,0.030216716399915602,0.03562325418994414
1561,3,10,60.0,1988,6.60248,5.97174,8,1.8488,0.01473912650330048,0.00898510242085661
1563,2,6,1440.0,1974,6.86584,6.17978,14,4.3277,0.011501944117913011,0.030889199255121045
1568,2,4,120.0,1990,6.99712,6.38349,10,2.2895,0.02161135726557555,0.03910614525139665
1576,2,2,90.0,1988,6.59004,5.76403,12,1.9851,0.009313681164662267,0.009497206703910615
